ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
17193,2564,พฤษภาคม,5531d9077,SR686283,ภ.3,หมู่ 8 ทุ่งน้อย,ท่าหมื่นราม,วังทอง,พิษณุโลก,PLK-SR686283,172.18.108.234,"6,516.46","90,343.94",460,71
17194,2564,พฤษภาคม,5531d9073,SR686278,ภ.3,หมู่ 3 หนองเตาอิฐ,ท่าหมื่นราม,วังทอง,พิษณุโลก,PLK-SR686278,172.18.108.202,"12,509.53","263,777.12",805,66
17195,2564,พฤษภาคม,5531d9064,SR686247,ภ.3,หมู่ 9 หนองแฝก,หนองพระ,วังทอง,พิษณุโลก,PLK-SR686247,172.18.108.130,"3,441.41","58,085.11",360,44
17196,2564,พฤษภาคม,5531d9018,SR685820,ภ.3,หมู่ 8 คลองแสลงใหม่,บ้านน้อยซุ้มขี้เหล็ก,เนินมะปราง,พิษณุโลก,PLK-SR685820,172.18.107.34,"9,479.67","173,072.59","1,008",85
17197,2564,พฤษภาคม,5531d9021,SR685823,ภ.3,หมู่ 11 ถาวรพัฒนา,บ้านน้อยซุ้มขี้เหล็ก,เนินมะปราง,พิษณุโลก,PLK-SR685823,172.18.107.58,"5,381.30","136,869.51",374,24
17198,2564,พฤษภาคม,5531d9017,SR685819,ภ.3,หมู่ 7 คลองไร่,บ้านน้อยซุ้มขี้เหล็ก,เนินมะปราง,พิษณุโลก,PLK-SR685819,172.18.107.26,"55,054.11","1,017,345.42","3,894",179
17199,2564,พฤษภาคม,5531d9085,SR723588,ภ.3,หมู่ 3 โปร่งไผ่,บ้านน้อยซุ้มขี้เหล็ก,เนินมะปราง,พิษณุโลก,PLK-SR723588,172.18.108.90,"4,928.92","125,192.01",435,27
17200,2564,พฤษภาคม,5531d9058,SR686195,ภ.3,หมู่ 10 ไผ่ใหญ่,วังนกแอ่น,วังทอง,พิษณุโลก,PLK-SR686195,172.18.108.66,"6,847.53","101,120.03",941,134
17201,2564,พฤษภาคม,5531d9057,SR686194,ภ.3,หมู่ 9 ซำตะเคียน,วังนกแอ่น,วังทอง,พิษณุโลก,PLK-SR686194,172.18.108.58,"30,036.88","642,505.21","2,007",97
17202,2564,พฤษภาคม,5523d9095,SR771317,ภ.3,หมู่ 14 ซำนกเหลือง,วังนกแอ่น,วังทอง,พิษณุโลก,PLK-SR771317,172.18.106.66,"4,543.14","117,319.63",262,37
17203,2564,พฤษภาคม,5531d9055,SR686192,ภ.3,หมู่ 7 แก่งจูงนาง,วังนกแอ่น,วังทอง,พิษณุโลก,PLK-SR686192,172.18.108.42,"3,990.09","48,263.43",331,32
17204,2564,พฤษภาคม,5531d9080,SR686286,ภ.3,หมู่ 11 ป่าคาย,ท่าหมื่นราม,วังทอง,พิษณุโลก,PLK-SR686286,172.18.109.2,"8,442.49","170,125.68",745,151
17205,2564,พฤษภาคม,5531d9082,SR686288,ภ.3,หมู่ 13 หนองปลาไหล,ท่าหมื่นราม,วังทอง,พิษณุโลก,PLK-SR686288,172.18.109.18,"5,074.76","105,472.18",709,116
17206,2564,พฤษภาคม,5531d9075,SR686281,ภ.3,หมู่ 6 เนินมะเกลือ,ท่าหมื่นราม,วังทอง,พิษณุโลก,PLK-SR686281,172.18.108.218,"10,328.52","177,080.55","1,034",85
17207,2564,พฤษภาคม,5531d9083,SR686289,ภ.3,หมู่ 14 โป่งแค,ท่าหมื่นราม,วังทอง,พิษณุโลก,PLK-SR686289,172.18.109.26,"10,054.83","164,417.29","1,361",161
17208,2564,พฤษภาคม,5531d9072,SR686277,ภ.3,หมู่ 2 เนินสะอาด,ท่าหมื่นราม,วังทอง,พิษณุโลก,PLK-SR686277,172.18.108.194,"2,015.14","16,485.94",286,37
17209,2564,พฤษภาคม,5531d9078,SR686284,ภ.3,หมู่ 9 ทุ่งหนองแดง,ท่าหมื่นราม,วังทอง,พิษณุโลก,PLK-SR686284,172.18.108.242,"10,244.94","180,207.00","1,291",134
17210,2564,พฤษภาคม,5531d9004,SR685790,ภ.3,หมู่ 3 ผารังหมี,ไทรย้อย,เนินมะปราง,พิษณุโลก,PLK-SR685790,172.18.106.178,"2,487.99","30,791.09",284,84
17211,2564,พฤษภาคม,5531d9081,SR686287,ภ.3,หมู่ 12 หนองหญ้าคมบาง,ท่าหมื่นราม,วังทอง,พิษณุโลก,PLK-SR686287,172.18.109.10,"8,311.50","191,904.55",787,57
17212,2564,พฤษภาคม,5531d9031,SR685844,ภ.3,หมู่ 8 บ้านทุ่งพระ,บ้านมุง,เนินมะปราง,พิษณุโลก,PLK-SR685844,172.18.107.138,"9,162.15","178,449.17",369,43
17213,2564,พฤษภาคม,5531d9029,SR685840,ภ.3,หมู่ 3 บ้านใหม่สามัคคี,บ้านมุง,เนินมะปราง,พิษณุโลก,PLK-SR685840,172.18.107.122,290.10,"7,475.17",127,39
17214,2564,พฤษภาคม,5531d9006,SR685795,ภ.3,หมู่ 10 เนินสำราญ,ไทรย้อย,เนินมะปราง,พิษณุโลก,PLK-SR685795,172.18.106.194,"20,608.85","395,722.03","1,048",80
17215,2564,พฤษภาคม,5531d9003,SR685789,ภ.3,หมู่ 2 หนองขมิ้น,ไทรย้อย,เนินมะปราง,พิษณุโลก,PLK-SR685789,172.18.106.170,"11,917.65","196,700.41",821,58
17216,2564,พฤษภาคม,5523d9034,SR685791,ภ.3,หมู่ 4 โคกวังสาร,ไทรย้อย,เนินมะปราง,พิษณุโลก,PLK-SR685791,172.18.105.34,192.99,"2,649.62",100,17
17217,2564,พฤษภาคม,5531d9014,SR685814,ภ.3,หมู่ 14 หนองทับเรือ,ชมพู,เนินมะปราง,พิษณุโลก,PLK-SR685814,172.18.107.2,"22,733.88","267,456.10",832,73
17218,2564,พฤษภาคม,5531d9012,SR685812,ภ.3,หมู่ 12 เนินคล้อ,ชมพู,เนินมะปราง,พิษณุโลก,PLK-SR685812,172.18.106.242,"13,593.91","165,154.01",529,70
17219,2564,พฤษภาคม,5531d9010,SR685806,ภ.3,หมู่ 5 ปลวกง่าม,ชมพู,เนินมะปราง,พิษณุโลก,PLK-SR685806,172.18.106.226,"6,351.77","98,350.87","1,347",175
17220,2564,พฤษภาคม,5531d9026,SR685830,ภ.3,หมู่ 8 บ้านดงงูใหม่,เนินมะปราง,เนินมะปราง,พิษณุโลก,PLK-SR685830,172.18.107.98,"16,421.64","172,941.03",420,47
17221,2564,พฤษภาคม,5531d9025,SR685829,ภ.3,หมู่ 7 ดงงู,เนินมะปราง,เนินมะปราง,พิษณุโลก,PLK-SR685829,172.18.107.90,"9,333.26","169,602.49","1,001",70
17222,2564,พฤษภาคม,5531d9020,SR685822,ภ.3,หมู่ 10 ศาลเจ้า,บ้านน้อยซุ้มขี้เหล็ก,เนินมะปราง,พิษณุโลก,PLK-SR685822,172.18.107.50,"2,645.45","73,291.32",740,256
17223,2564,พฤษภาคม,5531d9030,SR685843,ภ.3,หมู่ 6 หัวเขา,บ้านมุง,เนินมะปราง,พิษณุโลก,PLK-SR685843,172.18.107.130,"4,812.21","90,199.42",793,76
17224,2564,พฤษภาคม,5531d9016,SR685818,ภ.3,หมู่ 6 คลองปากน้ำ,บ้านน้อยซุ้มขี้เหล็ก,เนินมะปราง,พิษณุโลก,PLK-SR685818,172.18.107.18,"1,591.51","23,445.40",283,75
17225,2564,พฤษภาคม,5531d9027,SR685831,ภ.3,หมู่ 9 บ้านหนองขอนเหนือ,เนินมะปราง,เนินมะปราง,พิษณุโลก,PLK-SR685831,172.18.107.106,"9,501.39","216,600.36",741,40
17226,2564,พฤษภาคม,5531d9023,SR685825,ภ.3,หมู่ 1 ใหม่ทองประเสริฐ,เนินมะปราง,เนินมะปราง,พิษณุโลก,PLK-SR685825,172.18.107.74,"9,911.68","104,535.23",499,97
17227,2564,พฤษภาคม,5531d9013,SR685813,ภ.3,หมู่ 13 ทุ่งไอ้ตาก,ชมพู,เนินมะปราง,พิษณุโลก,PLK-SR685813,172.18.106.250,"21,473.39","462,185.82","1,231",64
17228,2564,พฤษภาคม,5531d9022,SR685824,ภ.3,หมู่ 12 เกาะแก้วพัฒนา,บ้านน้อยซุ้มขี้เหล็ก,เนินมะปราง,พิษณุโลก,PLK-SR685824,172.18.107.66,"27,716.16","592,255.00","1,615",116
17229,2564,พฤษภาคม,5531d9015,SR685816,ภ.3,หมู่ 1 หนองไม้ยางดำ,บ้านน้อยซุ้มขี้เหล็ก,เนินมะปราง,พิษณุโลก,PLK-SR685816,172.18.107.10,"4,341.89","74,240.54",684,93
17230,2564,พฤษภาคม,5531d9024,SR685826,ภ.3,หมู่ 3 บ้านหนองขอน,เนินมะปราง,เนินมะปราง,พิษณุโลก,PLK-SR685826,172.18.107.82,"16,675.41","316,057.54",868,50
17231,2564,พฤษภาคม,5531d9011,SR685810,ภ.3,หมู่ 10 หนองอีป๋อง,ชมพู,เนินมะปราง,พิษณุโลก,PLK-SR685810,172.18.106.234,"3,413.37","77,115.46",328,63
17232,2564,พฤษภาคม,5531d9019,SR685821,ภ.3,หมู่ 9 ใหม่เจริญพร,บ้านน้อยซุ้มขี้เหล็ก,เนินมะปราง,พิษณุโลก,PLK-SR685821,172.18.107.42,"42,357.74","394,983.66","1,603",156
17233,2564,พฤษภาคม,5523d9081,SR767749,ภ.3,หมู่ 10 เขาหนองกบ,ดินทอง,วังทอง,พิษณุโลก,PLK-SR767749,172.18.106.26,"5,665.51","148,479.04",193,19
17234,2564,พฤษภาคม,5531d9005,SR685792,ภ.3,หมู่ 5 เขาดิน,ไทรย้อย,เนินมะปราง,พิษณุโลก,PLK-SR685792,172.18.106.186,"17,222.34","265,954.77","1,159",74
17235,2564,พฤษภาคม,5531d9059,SR686197,ภ.3,หมู่ 12 ห้วยเดื่อ,วังนกแอ่น,วังทอง,พิษณุโลก,PLK-SR686197,172.18.108.74,"15,564.15","318,246.47",902,48
17236,2564,พฤษภาคม,5531d9052,SR686187,ภ.3,หมู่ 6 ซำบอน,ชัยนาม,วังทอง,พิษณุโลก,PLK-SR686187,172.18.108.18,"1,947.79","40,994.40",274,30
17237,2564,พฤษภาคม,5531d9009,SR685801,ภ.3,หมู่ 16 บ้านหนองมะต้อง,ไทรย้อย,เนินมะปราง,พิษณุโลก,PLK-SR685801,172.18.106.218,"20,245.05","180,524.74",834,50
17238,2564,พฤษภาคม,5531d9007,SR685797,ภ.3,หมู่ 12 คลองซับรัง,ไทรย้อย,เนินมะปราง,พิษณุโลก,PLK-SR685797,172.18.106.202,"13,769.97","248,448.32",715,64
17239,2564,พฤษภาคม,5523d9044,SR685849,ภ.3,หมู่ 5 ทุ่งนาดี,วังยาง,เนินมะปราง,พิษณุโลก,PLK-SR685849,172.18.105.130,"19,511.00","226,428.72","1,084",78
17240,2564,พฤษภาคม,5523d9045,SR685850,ภ.3,หมู่ 7 วังยางใต้,วังยาง,เนินมะปราง,พิษณุโลก,PLK-SR685850,172.18.105.138,"21,016.43","381,714.92","1,629",113
17241,2564,พฤษภาคม,5523d9042,SR685846,ภ.3,หมู่ 2 ไทรดงยั้ง,วังยาง,เนินมะปราง,พิษณุโลก,PLK-SR685846,172.18.105.114,"2,551.62","48,244.64",268,62
17242,2564,พฤษภาคม,5523d9041,SR685845,ภ.3,หมู่ 1 คลองตะเคียน,วังยาง,เนินมะปราง,พิษณุโลก,PLK-SR685845,172.18.105.106,"10,679.92","195,726.62",699,21
17243,2564,พฤษภาคม,5523d9043,SR685848,ภ.3,หมู่ 4 หนองชาละวัน,วังยาง,เนินมะปราง,พิษณุโลก,PLK-SR685848,172.18.105.122,"11,508.59","102,936.17",614,51
17244,2564,พฤษภาคม,3246d9035,SR686523,ภ.1,หมู่ 5 พุตูม,ห้วยลึก,บ้านลาด,เพชรบุรี,PBI-SR686523,172.16.31.138,"5,189.29","70,538.01",782,82
17245,2564,พฤษภาคม,3246d9042,SR771428,ภ.1,หมู่ 4 โป่งตาเพชร,วังจันทร์,แก่งกระจาน,เพชรบุรี,PBI-SR771428,172.16.31.130,"6,442.99","136,948.79",571,83
17246,2564,พฤษภาคม,3246d9013,SR686370,ภ.1,หมู่ 2 หนองบัว,พุสวรรค์,แก่งกระจาน,เพชรบุรี,PBI-SR686370,172.16.31.146,"6,914.92","99,215.17","3,106",70
17247,2564,พฤษภาคม,3246d9010,SR686348,ภ.1,หมู่ 6 โป่งอิฐ,สองพี่น้อง,แก่งกระจาน,เพชรบุรี,PBI-SR686348,172.16.32.34,"1,159.44","20,655.71",352,69
17248,2564,พฤษภาคม,3246d9008,SR686346,ภ.1,หมู่ 4 หนองปืนแตก,สองพี่น้อง,แก่งกระจาน,เพชรบุรี,PBI-SR686346,172.16.32.10,"43,291.18","729,416.97","2,868",191
17249,2564,พฤษภาคม,3246d9038,SR723872,ภ.1,หมู่ 2 วังวน,สองพี่น้อง,แก่งกระจาน,เพชรบุรี,PBI-SR723872,172.16.31.250,"4,272.41","26,255.20",280,44
17250,2564,พฤษภาคม,3246d9006,SR686341,ภ.1,หมู่ 11 เขากลิ้ง,แก่งกระจาน,แก่งกระจาน,เพชรบุรี,PBI-SR686341,172.16.31.226,"14,871.12","177,729.67",566,135
17251,2564,พฤษภาคม,3246d9012,SR686356,ภ.1,หมู่ 8 ทุ่งเคล็ด,วังจันทร์,แก่งกระจาน,เพชรบุรี,PBI-SR686356,172.16.31.234,"1,088.80","26,967.83",320,99
17252,2564,พฤษภาคม,3246d9011,SR686353,ภ.1,หมู่ 5 หนองสะแก,วังจันทร์,แก่งกระจาน,เพชรบุรี,PBI-SR686353,172.16.32.42,"4,641.38","24,580.48",509,121
17253,2564,พฤษภาคม,3246d9005,SR686338,ภ.1,หมู่ 7 หนองเกตุ,แก่งกระจาน,แก่งกระจาน,เพชรบุรี,PBI-SR686338,172.16.32.50,"10,877.82","157,157.96","1,076",130
17254,2564,พฤษภาคม,3246d9009,SR686347,ภ.1,หมู่ 5 ห้วยปลาดุก,สองพี่น้อง,แก่งกระจาน,เพชรบุรี,PBI-SR686347,172.16.32.26,"1,345.69","25,366.37",595,139
17255,2564,พฤษภาคม,3246d9028,SR686479,ภ.1,หมู่ 3 ในคุ้ง,ท่าไม้รวก,ท่ายาง,เพชรบุรี,PBI-SR686479,172.16.31.210,420.27,"6,155.67",135,58
17256,2564,พฤษภาคม,3246d9037,SR723868,ภ.1,หมู่ 3 ถ้ำเสือ,แก่งกระจาน,แก่งกระจาน,เพชรบุรี,PBI-SR723868,172.16.32.18,"32,221.78","230,526.55","1,109",120
17257,2564,พฤษภาคม,3246d9015,SR686454,ภ.1,หมู่ 1 คอละออม,ท่าแลง,ท่ายาง,เพชรบุรี,PBI-SR686454,172.16.31.154,"27,647.06","487,582.25","1,181",94
17258,2564,พฤษภาคม,3246d9004,SR686335,ภ.1,หมู่ 2 หนองหงษ์,แก่งกระจาน,แก่งกระจาน,เพชรบุรี,PBI-SR686335,172.16.32.58,404.39,"5,549.44",203,92
17259,2564,พฤษภาคม,3246d9007,SR686342,ภ.1,หมู่ 12 เขาพระลาย,แก่งกระจาน,แก่งกระจาน,เพชรบุรี,PBI-SR686342,172.16.32.2,"29,776.73","256,956.58","2,159",188
17260,2564,พฤษภาคม,3246d9027,SR686478,ภ.1,หมู่ 2 หนองเตียน,ท่าไม้รวก,ท่ายาง,เพชรบุรี,PBI-SR686478,172.16.31.194,"11,610.11","214,326.69",716,46
17261,2564,พฤษภาคม,3246d9016,SR686457,ภ.1,หมู่ 5 ห้วยตะแกะ,ท่าแลง,ท่ายาง,เพชรบุรี,PBI-SR686457,172.16.31.178,"10,666.42","214,534.12",775,75
17262,2564,พฤษภาคม,3246d9031,SR686484,ภ.1,หมู่ 8 ท่าไม้รวกล่าง,ท่าไม้รวก,ท่ายาง,เพชรบุรี,PBI-SR686484,172.16.31.218,"11,642.64","208,985.78","2,111",179
17263,2564,พฤษภาคม,5673d9129,SR686901,ภ.3,หมู่ 4 ซับไพรวัลย์,ซับไม้แดง,บึงสามพัน,เพชรบูรณ์,PBN-SR686901,172.18.114.202,"10,201.54","249,464.35",510,66
17264,2564,พฤษภาคม,5673d9133,SR686905,ภ.3,หมู่ 8 ซับเงิน,ซับไม้แดง,บึงสามพัน,เพชรบูรณ์,PBN-SR686905,172.18.114.234,"4,407.82","96,873.61",417,47
17265,2564,พฤษภาคม,5673d9203,SR769969,ภ.3,หมู่ 10 เกาะบรเพ็ด,บึงกระจับ,วิเชียรบุรี,เพชรบูรณ์,PBN-SR769969,172.18.115.162,"19,516.63","410,575.98","2,809",119
17266,2564,พฤษภาคม,5673d9192,SR724472,ภ.3,หมู่ 2 เกาะบรเพ็ด,บึงกระจับ,วิเชียรบุรี,เพชรบูรณ์,PBN-SR724472,172.18.115.82,"25,113.20","465,035.39","4,958",115
17267,2564,พฤษภาคม,5673d9161,SR687106,ภ.3,หมู่ 9 โคกสามัคคี,บึงกระจับ,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687106,172.18.113.98,"12,188.33","278,105.24","2,309",145
17268,2564,พฤษภาคม,5673d9159,SR687104,ภ.3,หมู่ 7 ระนามสวนหมาก,บึงกระจับ,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687104,172.18.113.82,"12,261.46","218,611.51","1,176",59
17269,2564,พฤษภาคม,5673d9176,SR687186,ภ.3,หมู่ 4 ท่าเกย,สามแยก,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687186,172.18.113.218,"12,107.54","275,993.35",934,53
17270,2564,พฤษภาคม,5673d9158,SR687103,ภ.3,หมู่ 6 วังทอง,บึงกระจับ,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687103,172.18.113.74,"5,740.15","124,040.14","1,093",125
17271,2564,พฤษภาคม,5673d9179,SR687191,ภ.3,หมู่ 10 โป่งนกเป้า,สามแยก,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687191,172.18.113.242,"5,905.65","91,941.96",735,54
17272,2564,พฤษภาคม,5673d9191,SR724471,ภ.3,หมู่ 1 เกาะบรเพ็ด,บึงกระจับ,วิเชียรบุรี,เพชรบูรณ์,PBN-SR724471,172.18.115.74,"17,821.05","439,603.61","2,189",122
17273,2564,พฤษภาคม,5673d9157,SR687102,ภ.3,หมู่ 3 โคกปรือ,บึงกระจับ,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687102,172.18.113.66,"19,896.61","466,186.59","2,866",142
17274,2564,พฤษภาคม,5673d9160,SR687105,ภ.3,หมู่ 8 เตาถ่าน,บึงกระจับ,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687105,172.18.113.90,"26,068.09","355,064.38","1,283",78
17275,2564,พฤษภาคม,5673d9108,SR686863,ภ.3,หมู่ 3 หนองพลวง,กันจุ,บึงสามพัน,เพชรบูรณ์,PBN-SR686863,172.18.114.34,"5,739.03","159,121.22",715,125
17276,2564,พฤษภาคม,5673d9151,SR686932,ภ.3,หมู่ 1 วังไลย์,สระแก้ว,บึงสามพัน,เพชรบูรณ์,PBN-SR686932,172.18.113.18,"17,286.70","256,364.66","1,093",155
17277,2564,พฤษภาคม,5673d9112,SR686870,ภ.3,หมู่ 16 ดงก้านตาล,กันจุ,บึงสามพัน,เพชรบูรณ์,PBN-SR686870,172.18.114.66,"14,122.05","194,131.84",930,83
17278,2564,พฤษภาคม,5673d9186,SR724291,ภ.3,หมู่ 9 โคกสะอาด,กันจุ,บึงสามพัน,เพชรบูรณ์,PBN-SR724291,172.18.114.10,"14,811.06","298,611.10","1,563",97
17279,2564,พฤษภาคม,5673d9113,SR686873,ภ.3,หมู่ 19 ทุ่งสีทม,กันจุ,บึงสามพัน,เพชรบูรณ์,PBN-SR686873,172.18.114.74,"15,829.56","349,878.38","1,001",74
17280,2564,พฤษภาคม,5687d9100,SR687347,ภ.3,หมู่ 9 ซับตะเคียนทอง,เพชรละคร,หนองไผ่,เพชรบูรณ์,PBN-SR687347,172.18.120.66,"41,222.32","612,248.86","3,343",225
17281,2564,พฤษภาคม,5673d9111,SR686868,ภ.3,หมู่ 13 โคกกรวด,กันจุ,บึงสามพัน,เพชรบูรณ์,PBN-SR686868,172.18.114.58,"34,105.32","612,260.73","1,462",105
17282,2564,พฤษภาคม,5673d9128,SR686899,ภ.3,หมู่ 1 ซับขี้ควาย,ซับไม้แดง,บึงสามพัน,เพชรบูรณ์,PBN-SR686899,172.18.114.194,"18,564.31","315,468.48","1,615",83
17283,2564,พฤษภาคม,5673d9107,SR686860,ภ.3,หมู่ 6 หินดาดน้อย,ซับสมอทอด,บึงสามพัน,เพชรบูรณ์,PBN-SR686860,172.18.114.26,"22,103.58","363,159.08","1,227",49
17284,2564,พฤษภาคม,5673d9138,SR686911,ภ.3,หมู่ 14 ซับไม้แดงใหม่,ซับไม้แดง,บึงสามพัน,เพชรบูรณ์,PBN-SR686911,172.18.112.202,"26,172.83","400,559.75","2,092",206
17285,2564,พฤษภาคม,5673d9205,SR771703,ภ.3,หมู่ 3 ซับไพเราะ,ซับไม้แดง,บึงสามพัน,เพชรบูรณ์,PBN-SR771703,172.18.115.178,"8,886.12","163,904.86",708,38
17286,2564,พฤษภาคม,5673d9122,SR686891,ภ.3,หมู่ 4 ห้วยทราย,วังพิกุล,บึงสามพัน,เพชรบูรณ์,PBN-SR686891,172.18.114.146,"2,305.92","31,167.96",486,97
17287,2564,พฤษภาคม,5673d9135,SR686907,ภ.3,หมู่ 10 บ่อตาสัก,ซับไม้แดง,บึงสามพัน,เพชรบูรณ์,PBN-SR686907,172.18.114.250,"3,468.74","71,893.69",393,42
17288,2564,พฤษภาคม,5673d9137,SR686910,ภ.3,หมู่ 13 วังน้ำเขียว,ซับไม้แดง,บึงสามพัน,เพชรบูรณ์,PBN-SR686910,172.18.112.194,"1,909.67","58,954.93",343,29
17289,2564,พฤษภาคม,5673d9121,SR686890,ภ.3,หมู่ 3 โปร่งบุญเจริญ,วังพิกุล,บึงสามพัน,เพชรบูรณ์,PBN-SR686890,172.18.114.138,"1,095.47","21,490.86",591,141
17290,2564,พฤษภาคม,5673d9109,SR686864,ภ.3,หมู่ 5 ทุ่งนางงาม,กันจุ,บึงสามพัน,เพชรบูรณ์,PBN-SR686864,172.18.114.42,"15,005.67","207,445.20","1,181",127
17291,2564,พฤษภาคม,5673d9110,SR686865,ภ.3,หมู่ 6 ราษฎร์เจริญ,กันจุ,บึงสามพัน,เพชรบูรณ์,PBN-SR686865,172.18.114.50,"22,177.24","375,319.66","1,347",124
17292,2564,พฤษภาคม,5673d9120,SR686889,ภ.3,หมู่ 2 ซับปรางค์ทอง,วังพิกุล,บึงสามพัน,เพชรบูรณ์,PBN-SR686889,172.18.114.130,"12,752.91","239,007.63",757,90
17293,2564,พฤษภาคม,5673d9123,SR686892,ภ.3,หมู่ 7 ยุบใหญ่,วังพิกุล,บึงสามพัน,เพชรบูรณ์,PBN-SR686892,172.18.114.154,"9,167.72","221,753.86","1,640",76
17294,2564,พฤษภาคม,5673d9126,SR686896,ภ.3,หมู่ 11 หนองขาม,วังพิกุล,บึงสามพัน,เพชรบูรณ์,PBN-SR686896,172.18.114.178,"7,513.17","237,244.04",665,102
17295,2564,พฤษภาคม,5673d9187,SR724303,ภ.3,หมู่ 16 ห้วยตะกั่ว,วังพิกุล,บึงสามพัน,เพชรบูรณ์,PBN-SR724303,172.18.115.42,"50,251.58","532,768.81","1,238",115
17296,2564,พฤษภาคม,5673d9180,SR687201,ภ.3,หมู่ 4 คลองยางงาม,ซับน้อย,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687201,172.18.113.250,"4,791.60","110,987.94",509,48
17297,2564,พฤษภาคม,5673d9183,SR687208,ภ.3,หมู่ 12 สระคู,ซับน้อย,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687208,172.18.115.18,"12,992.02","300,632.46",731,51
17298,2564,พฤษภาคม,5673d9184,SR687210,ภ.3,หมู่ 14 ซับสามัคคี,ซับน้อย,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687210,172.18.115.26,"1,609.54","31,180.61",288,52
17299,2564,พฤษภาคม,5673d9201,SR768921,ภ.3,หมู่ 3 โคกเศรษฐี,ซับน้อย,วิเชียรบุรี,เพชรบูรณ์,PBN-SR768921,172.18.115.154,"9,778.43","122,612.58","1,381",65
17300,2564,พฤษภาคม,5673d9196,SR724519,ภ.3,หมู่ 2 ซับอโศก,ซับน้อย,วิเชียรบุรี,เพชรบูรณ์,PBN-SR724519,172.18.115.114,"4,912.04","80,325.24",608,71
17301,2564,พฤษภาคม,5673d9182,SR687203,ภ.3,หมู่ 7 ซับรุ่งเจริญ,ซับน้อย,วิเชียรบุรี,เพชรบูรณ์,PBN-SR687203,172.18.115.10,"14,693.19","305,507.16","1,332",86
17302,2564,พฤษภาคม,5673d9198,SR767579,ภ.3,หมู่ 14 หนองชุมแสงเหนือ,หนองแจง,บึงสามพัน,เพชรบูรณ์,PBN-SR767579,172.18.115.130,"21,244.69","281,552.03",898,210
17303,2564,พฤษภาคม,5673d9116,SR686881,ภ.3,หมู่ 9 ลำพื้นทอง,หนองแจง,บึงสามพัน,เพชรบูรณ์,PBN-SR686881,172.18.114.98,"1,329.43","35,892.57",291,82
17304,2564,พฤษภาคม,5673d9119,SR686888,ภ.3,หมู่ 18 โรงวัว,หนองแจง,บึงสามพัน,เพชรบูรณ์,PBN-SR686888,172.18.114.122,"33,056.01","664,387.32","2,547",160
17305,2564,พฤษภาคม,5673d9114,SR686876,ภ.3,หมู่ 3 หนองชุมแสงฝั่งตะวันออก,หนองแจง,บึงสามพัน,เพชรบูรณ์,PBN-SR686876,172.18.114.82,"16,214.60","197,778.65",726,59
17306,2564,พฤษภาคม,5673d9199,SR768188,ภ.3,หมู่ 6 หนองยาวผั่งตะวันออก,หนองแจง,บึงสามพัน,เพชรบูรณ์,PBN-SR768188,172.18.115.138,"10,449.72","149,745.53",564,57
17307,2564,พฤษภาคม,5673d9117,SR686883,ภ.3,หมู่ 12 อู่เรือ,หนองแจง,บึงสามพัน,เพชรบูรณ์,PBN-SR686883,172.18.114.106,"2,324.96","35,214.56",242,67
17308,2564,พฤษภาคม,5673d9115,SR686880,ภ.3,หมู่ 8 วังหูดิน,หนองแจง,บึงสามพัน,เพชรบูรณ์,PBN-SR686880,172.18.114.90,"4,595.06","49,599.20",558,54
17309,2564,พฤษภาคม,5673d9106,SR686859,ภ.3,หมู่ 5 ตะกรุดหิน,ซับสมอทอด,บึงสามพัน,เพชรบูรณ์,PBN-SR686859,172.18.112.186,"8,161.81","139,271.96",590,66
17310,2564,พฤษภาคม,5673d9194,SR724497,ภ.3,หมู่ 5 ซับอีลุม,โคกปรง,วิเชียรบุรี,เพชรบูรณ์,PBN-SR724497,172.18.115.98,"19,182.95","449,592.12","1,411",121
17311,2564,พฤษภาคม,5673d9132,SR686904,ภ.3,หมู่ 7 ร้อยไร่,ซับไม้แดง,บึงสามพัน,เพชรบูรณ์,PBN-SR686904,172.18.114.226,"13,675.80","293,260.70",609,49
17312,2564,พฤษภาคม,5687d9111,SR724606,ภ.3,หมู่ 3 กลาง,วังท่าดี,หนองไผ่,เพชรบูรณ์,PBN-SR724606,172.18.120.154,"5,141.87","143,334.57",614,196
17313,2564,พฤษภาคม,5687d9097,SR687341,ภ.3,หมู่ 6 เนินสะแก,วังท่าดี,หนองไผ่,เพชรบูรณ์,PBN-SR687341,172.18.120.42,"20,526.92","412,510.45","2,044",105
17314,2564,พฤษภาคม,5687d9096,SR687340,ภ.3,หมู่ 4 ลำพาด,วังท่าดี,หนองไผ่,เพชรบูรณ์,PBN-SR687340,172.18.120.34,"2,366.36","60,155.36",306,60
